# time_ps cluster_size count
1556000.000000 1 6
1556000.000000 2 1
1556000.000000 3 1
1556000.000000 7 2
1557000.000000 1 5
1557000.000000 20 1
1558000.000000 1 5
1558000.000000 20 1
1559000.000000 1 7
1559000.000000 2 1
1559000.000000 3 1
1559000.000000 13 1
1560000.000000 1 4
1560000.000000 2 4
1560000.000000 4 1
1560000.000000 9 1
1561000.000000 1 5
1561000.000000 3 1
1561000.000000 7 1
1561000.000000 10 1
1562000.000000 1 5
1562000.000000 20 1
1563000.000000 1 5
1563000.000000 20 1
1564000.000000 1 5
1564000.000000 20 1
1565000.000000 1 4
1565000.000000 21 1
1566000.000000 1 4
1566000.000000 21 1
1567000.000000 1 3
1567000.000000 22 1
1568000.000000 1 3
1568000.000000 2 2
1568000.000000 4 1
1568000.000000 14 1
1569000.000000 1 3
1569000.000000 22 1
1570000.000000 1 3
1570000.000000 22 1
1571000.000000 1 5
1571000.000000 4 1
1571000.000000 16 1
1572000.000000 1 3
1572000.000000 22 1
1573000.000000 1 4
1573000.000000 21 1
1574000.000000 1 4
1574000.000000 21 1
1575000.000000 1 3
1575000.000000 22 1
1576000.000000 1 4
1576000.000000 3 1
1576000.000000 18 1
1577000.000000 1 4
1577000.000000 21 1
1578000.000000 1 5
1578000.000000 20 1
1579000.000000 1 3
1579000.000000 22 1
1580000.000000 1 4
1580000.000000 21 1
1581000.000000 1 5
1581000.000000 20 1
1582000.000000 1 2
1582000.000000 23 1
1583000.000000 1 10
1583000.000000 15 1
1584000.000000 1 5
1584000.000000 2 1
1584000.000000 3 1
1584000.000000 15 1
1585000.000000 1 4
1585000.000000 3 1
1585000.000000 18 1
1586000.000000 1 4
1586000.000000 2 1
1586000.000000 19 1
1587000.000000 1 4
1587000.000000 21 1
1588000.000000 1 4
1588000.000000 2 1
1588000.000000 4 1
1588000.000000 7 1
1588000.000000 8 1
1589000.000000 1 7
1589000.000000 18 1
1590000.000000 1 4
1590000.000000 21 1
1591000.000000 1 7
1591000.000000 18 1
1592000.000000 1 3
1592000.000000 22 1
1593000.000000 1 5
1593000.000000 20 1
1594000.000000 1 5
1594000.000000 3 1
1594000.000000 17 1
1595000.000000 1 5
1595000.000000 20 1
1596000.000000 1 3
1596000.000000 22 1
1597000.000000 1 5
1597000.000000 20 1
1598000.000000 1 2
1598000.000000 23 1
1599000.000000 1 3
1599000.000000 22 1
1600000.000000 1 3
1600000.000000 22 1
1601000.000000 1 3
1601000.000000 2 1
1601000.000000 20 1
1602000.000000 1 2
1602000.000000 11 1
1602000.000000 12 1
1603000.000000 1 6
1603000.000000 19 1
1604000.000000 1 4
1604000.000000 21 1
1605000.000000 1 4
1605000.000000 21 1
1606000.000000 1 3
1606000.000000 22 1
1607000.000000 1 3
1607000.000000 22 1
1608000.000000 1 3
1608000.000000 2 1
1608000.000000 9 1
1608000.000000 11 1
1609000.000000 1 3
1609000.000000 22 1
1610000.000000 1 4
1610000.000000 21 1
1611000.000000 1 2
1611000.000000 23 1
1612000.000000 1 2
1612000.000000 23 1
1613000.000000 1 3
1613000.000000 22 1
1614000.000000 1 2
1614000.000000 2 1
1614000.000000 21 1
1615000.000000 1 2
1615000.000000 23 1
1616000.000000 1 2
1616000.000000 23 1
1617000.000000 1 3
1617000.000000 22 1
1618000.000000 1 6
1618000.000000 2 1
1618000.000000 17 1
1619000.000000 1 4
1619000.000000 2 1
1619000.000000 19 1
1620000.000000 1 2
1620000.000000 23 1
1621000.000000 1 2
1621000.000000 23 1
1622000.000000 1 2
1622000.000000 6 1
1622000.000000 17 1
1623000.000000 1 4
1623000.000000 2 1
1623000.000000 19 1
1624000.000000 1 3
1624000.000000 22 1
1625000.000000 1 6
1625000.000000 3 1
1625000.000000 16 1
1626000.000000 1 3
1626000.000000 3 1
1626000.000000 19 1
1627000.000000 1 4
1627000.000000 21 1
1628000.000000 1 4
1628000.000000 21 1
1629000.000000 1 5
1629000.000000 2 1
1629000.000000 18 1
1630000.000000 1 4
1630000.000000 21 1
1631000.000000 1 5
1631000.000000 2 1
1631000.000000 18 1
1632000.000000 1 4
1632000.000000 21 1
1633000.000000 1 4
1633000.000000 2 2
1633000.000000 8 1
1633000.000000 9 1
1634000.000000 1 4
1634000.000000 21 1
1635000.000000 1 5
1635000.000000 2 1
1635000.000000 18 1
1636000.000000 1 3
1636000.000000 22 1
1637000.000000 1 2
1637000.000000 23 1
1638000.000000 1 4
1638000.000000 3 1
1638000.000000 18 1
1639000.000000 1 7
1639000.000000 18 1
1640000.000000 1 3
1640000.000000 6 1
1640000.000000 16 1
1641000.000000 1 4
1641000.000000 21 1
1642000.000000 1 4
1642000.000000 21 1
1643000.000000 1 6
1643000.000000 19 1
1644000.000000 1 5
1644000.000000 20 1
1645000.000000 1 6
1645000.000000 19 1
1646000.000000 1 5
1646000.000000 20 1
1647000.000000 1 6
1647000.000000 19 1
1648000.000000 1 5
1648000.000000 20 1
1649000.000000 1 5
1649000.000000 20 1
1650000.000000 1 4
1650000.000000 2 1
1650000.000000 19 1
1651000.000000 1 5
1651000.000000 2 1
1651000.000000 18 1
1652000.000000 1 6
1652000.000000 19 1
1653000.000000 1 5
1653000.000000 2 1
1653000.000000 18 1
1654000.000000 1 5
1654000.000000 20 1
1655000.000000 1 3
1655000.000000 2 2
1655000.000000 18 1
1656000.000000 1 6
1656000.000000 2 1
1656000.000000 17 1
1657000.000000 1 3
1657000.000000 2 2
1657000.000000 18 1
1658000.000000 1 4
1658000.000000 21 1
1659000.000000 1 5
1659000.000000 20 1
1660000.000000 1 4
1660000.000000 21 1
1661000.000000 1 5
1661000.000000 20 1
1662000.000000 1 4
1662000.000000 6 1
1662000.000000 15 1
1663000.000000 1 4
1663000.000000 21 1
1664000.000000 1 5
1664000.000000 20 1
1665000.000000 1 4
1665000.000000 21 1
1666000.000000 1 2
1666000.000000 23 1
1667000.000000 1 5
1667000.000000 20 1
1668000.000000 1 3
1668000.000000 22 1
1669000.000000 1 4
1669000.000000 21 1
1670000.000000 1 8
1670000.000000 2 1
1670000.000000 7 1
1670000.000000 8 1
1671000.000000 1 4
1671000.000000 2 1
1671000.000000 19 1
1672000.000000 1 3
1672000.000000 22 1
1673000.000000 1 4
1673000.000000 21 1
1674000.000000 1 3
1674000.000000 22 1
1675000.000000 1 5
1675000.000000 2 1
1675000.000000 18 1
1676000.000000 1 4
1676000.000000 21 1
1677000.000000 1 6
1677000.000000 19 1
1678000.000000 1 3
1678000.000000 2 1
1678000.000000 20 1
1679000.000000 1 5
1679000.000000 7 1
1679000.000000 13 1
1680000.000000 1 3
1680000.000000 22 1
1681000.000000 1 3
1681000.000000 2 1
1681000.000000 5 1
1681000.000000 15 1
1682000.000000 1 3
1682000.000000 22 1
1683000.000000 1 2
1683000.000000 23 1
1684000.000000 1 5
1684000.000000 20 1
1685000.000000 1 5
1685000.000000 6 1
1685000.000000 14 1
1686000.000000 1 3
1686000.000000 9 1
1686000.000000 13 1
1687000.000000 1 4
1687000.000000 2 1
1687000.000000 4 1
1687000.000000 15 1
1688000.000000 1 3
1688000.000000 22 1
1689000.000000 1 2
1689000.000000 23 1
1690000.000000 1 2
1690000.000000 23 1
1691000.000000 1 3
1691000.000000 5 1
1691000.000000 6 1
1691000.000000 11 1
1692000.000000 1 2
1692000.000000 23 1
1693000.000000 1 4
1693000.000000 2 1
1693000.000000 19 1
1694000.000000 1 2
1694000.000000 23 1
1695000.000000 1 4
1695000.000000 2 1
1695000.000000 5 1
1695000.000000 14 1
1696000.000000 1 4
1696000.000000 3 2
1696000.000000 15 1
1697000.000000 1 5
1697000.000000 20 1
1698000.000000 1 4
1698000.000000 21 1
1699000.000000 1 2
1699000.000000 23 1
1700000.000000 1 5
1700000.000000 20 1
1701000.000000 1 3
1701000.000000 2 1
1701000.000000 5 1
1701000.000000 15 1
1702000.000000 1 3
1702000.000000 22 1
1703000.000000 1 3
1703000.000000 22 1
1704000.000000 1 3
1704000.000000 2 1
1704000.000000 20 1
1705000.000000 1 3
1705000.000000 22 1
1706000.000000 1 3
1706000.000000 22 1
1707000.000000 1 4
1707000.000000 21 1
1708000.000000 1 4
1708000.000000 2 1
1708000.000000 19 1
1709000.000000 1 4
1709000.000000 21 1
1710000.000000 1 2
1710000.000000 23 1
1711000.000000 1 3
1711000.000000 22 1
1712000.000000 1 4
1712000.000000 21 1
1713000.000000 1 2
1713000.000000 23 1
1714000.000000 1 2
1714000.000000 23 1
1715000.000000 1 2
1715000.000000 23 1
1716000.000000 1 5
1716000.000000 9 1
1716000.000000 11 1
1717000.000000 1 3
1717000.000000 22 1
1718000.000000 1 7
1718000.000000 3 1
1718000.000000 15 1
1719000.000000 1 2
1719000.000000 23 1
1720000.000000 1 4
1720000.000000 21 1
1721000.000000 1 5
1721000.000000 20 1
1722000.000000 1 2
1722000.000000 4 1
1722000.000000 19 1
1723000.000000 1 6
1723000.000000 2 1
1723000.000000 4 1
1723000.000000 13 1
1724000.000000 1 7
1724000.000000 2 1
1724000.000000 16 1
1725000.000000 1 5
1725000.000000 20 1
1726000.000000 1 4
1726000.000000 21 1
1727000.000000 1 6
1727000.000000 19 1
1728000.000000 1 3
1728000.000000 22 1
1729000.000000 1 4
1729000.000000 21 1
1730000.000000 1 2
1730000.000000 5 1
1730000.000000 18 1
1731000.000000 1 5
1731000.000000 4 1
1731000.000000 6 1
1731000.000000 10 1
1732000.000000 1 3
1732000.000000 22 1
1733000.000000 1 4
1733000.000000 3 1
1733000.000000 18 1
1734000.000000 1 4
1734000.000000 21 1
1735000.000000 1 4
1735000.000000 21 1
1736000.000000 1 2
1736000.000000 23 1
1737000.000000 1 4
1737000.000000 21 1
1738000.000000 1 4
1738000.000000 3 1
1738000.000000 18 1
1739000.000000 1 4
1739000.000000 2 1
1739000.000000 19 1
1740000.000000 1 4
1740000.000000 21 1
1741000.000000 1 2
1741000.000000 6 1
1741000.000000 17 1
1742000.000000 1 2
1742000.000000 23 1
1743000.000000 1 3
1743000.000000 22 1
1744000.000000 1 5
1744000.000000 20 1
1745000.000000 1 4
1745000.000000 21 1
1746000.000000 1 3
1746000.000000 3 2
1746000.000000 4 1
1746000.000000 12 1
1747000.000000 1 3
1747000.000000 22 1
1748000.000000 1 4
1748000.000000 21 1
1749000.000000 1 3
1749000.000000 2 1
1749000.000000 20 1
1750000.000000 1 3
1750000.000000 4 1
1750000.000000 18 1
1751000.000000 1 2
1751000.000000 23 1
1752000.000000 1 6
1752000.000000 19 1
1753000.000000 1 5
1753000.000000 20 1
1754000.000000 1 5
1754000.000000 2 1
1754000.000000 18 1
1755000.000000 1 4
1755000.000000 21 1
1756000.000000 1 3
1756000.000000 22 1
1757000.000000 1 4
1757000.000000 2 1
1757000.000000 19 1
1758000.000000 1 2
1758000.000000 23 1
1759000.000000 1 3
1759000.000000 22 1
1760000.000000 1 3
1760000.000000 3 1
1760000.000000 19 1
1761000.000000 1 4
1761000.000000 21 1
1762000.000000 1 3
1762000.000000 22 1
1763000.000000 1 2
1763000.000000 23 1
1764000.000000 1 5
1764000.000000 4 1
1764000.000000 16 1
1765000.000000 1 3
1765000.000000 22 1
1766000.000000 1 4
1766000.000000 2 1
1766000.000000 19 1
1767000.000000 1 3
1767000.000000 2 2
1767000.000000 18 1
1768000.000000 1 4
1768000.000000 2 1
1768000.000000 19 1
1769000.000000 1 4
1769000.000000 21 1
1770000.000000 1 3
1770000.000000 22 1
1771000.000000 1 3
1771000.000000 22 1
1772000.000000 1 4
1772000.000000 3 1
1772000.000000 18 1
1773000.000000 1 3
1773000.000000 2 1
1773000.000000 4 1
1773000.000000 16 1
1774000.000000 1 6
1774000.000000 2 1
1774000.000000 17 1
1775000.000000 1 8
1775000.000000 17 1
1776000.000000 1 5
1776000.000000 20 1
1777000.000000 1 2
1777000.000000 2 1
1777000.000000 21 1
1778000.000000 1 4
1778000.000000 2 1
1778000.000000 3 1
1778000.000000 16 1
1779000.000000 1 3
1779000.000000 22 1
1780000.000000 1 2
1780000.000000 23 1
1781000.000000 1 2
1781000.000000 23 1
1782000.000000 1 2
1782000.000000 23 1
1783000.000000 1 2
1783000.000000 23 1
1784000.000000 1 3
1784000.000000 22 1
1785000.000000 1 5
1785000.000000 2 2
1785000.000000 16 1
1786000.000000 1 2
1786000.000000 3 1
1786000.000000 5 1
1786000.000000 15 1
1787000.000000 1 3
1787000.000000 22 1
1788000.000000 1 2
1788000.000000 23 1
1789000.000000 1 3
1789000.000000 2 1
1789000.000000 20 1
1790000.000000 1 3
1790000.000000 22 1
1791000.000000 1 3
1791000.000000 3 1
1791000.000000 19 1
1792000.000000 1 3
1792000.000000 22 1
1793000.000000 1 4
1793000.000000 21 1
1794000.000000 1 3
1794000.000000 22 1
1795000.000000 1 4
1795000.000000 21 1
1796000.000000 1 5
1796000.000000 2 1
1796000.000000 18 1
1797000.000000 1 2
1797000.000000 23 1
1798000.000000 1 4
1798000.000000 21 1
1799000.000000 1 5
1799000.000000 20 1
1800000.000000 1 4
1800000.000000 2 1
1800000.000000 19 1
1801000.000000 1 7
1801000.000000 18 1
1802000.000000 1 5
1802000.000000 20 1
1803000.000000 1 6
1803000.000000 5 1
1803000.000000 14 1
1804000.000000 1 6
1804000.000000 19 1
1805000.000000 1 8
1805000.000000 17 1
1806000.000000 1 6
1806000.000000 2 2
1806000.000000 15 1
1807000.000000 1 3
1807000.000000 22 1
1808000.000000 1 4
1808000.000000 21 1
1809000.000000 1 3
1809000.000000 9 1
1809000.000000 13 1
1810000.000000 1 4
1810000.000000 21 1
1811000.000000 1 3
1811000.000000 22 1
1812000.000000 1 4
1812000.000000 2 1
1812000.000000 19 1
1813000.000000 1 5
1813000.000000 2 1
1813000.000000 18 1
1814000.000000 1 5
1814000.000000 20 1
1815000.000000 1 2
1815000.000000 2 1
1815000.000000 21 1
1816000.000000 1 7
1816000.000000 3 1
1816000.000000 15 1
1817000.000000 1 3
1817000.000000 2 1
1817000.000000 20 1
1818000.000000 1 3
1818000.000000 2 1
1818000.000000 20 1
1819000.000000 1 5
1819000.000000 20 1
1820000.000000 1 5
1820000.000000 20 1
1821000.000000 1 3
1821000.000000 22 1
1822000.000000 1 7
1822000.000000 18 1
1823000.000000 1 6
1823000.000000 19 1
1824000.000000 1 6
1824000.000000 19 1
1825000.000000 1 6
1825000.000000 19 1
1826000.000000 1 5
1826000.000000 2 3
1826000.000000 14 1
1827000.000000 1 7
1827000.000000 18 1
1828000.000000 1 7
1828000.000000 18 1
1829000.000000 1 7
1829000.000000 3 1
1829000.000000 15 1
1830000.000000 1 6
1830000.000000 2 1
1830000.000000 17 1
1831000.000000 1 3
1831000.000000 2 1
1831000.000000 9 1
1831000.000000 11 1
1832000.000000 1 4
1832000.000000 21 1
1833000.000000 1 4
1833000.000000 21 1
1834000.000000 1 7
1834000.000000 18 1
1835000.000000 1 6
1835000.000000 19 1
1836000.000000 1 3
1836000.000000 2 2
1836000.000000 3 1
1836000.000000 15 1
1837000.000000 1 4
1837000.000000 21 1
1838000.000000 1 4
1838000.000000 2 1
1838000.000000 19 1
1839000.000000 1 5
1839000.000000 3 1
1839000.000000 17 1
1840000.000000 1 5
1840000.000000 20 1
1841000.000000 1 4
1841000.000000 4 1
1841000.000000 8 1
1841000.000000 9 1
1842000.000000 1 4
1842000.000000 2 1
1842000.000000 19 1
1843000.000000 1 4
1843000.000000 2 2
1843000.000000 17 1
1844000.000000 1 5
1844000.000000 2 2
1844000.000000 3 1
1844000.000000 13 1
1845000.000000 1 3
1845000.000000 2 3
1845000.000000 3 1
1845000.000000 4 1
1845000.000000 9 1
1846000.000000 1 6
1846000.000000 2 1
1846000.000000 17 1
1847000.000000 1 6
1847000.000000 19 1
1848000.000000 1 6
1848000.000000 19 1
1849000.000000 1 5
1849000.000000 20 1
1850000.000000 1 9
1850000.000000 16 1
1851000.000000 1 5
1851000.000000 20 1
1852000.000000 1 6
1852000.000000 19 1
1853000.000000 1 3
1853000.000000 2 2
1853000.000000 18 1
1854000.000000 1 6
1854000.000000 2 1
1854000.000000 3 1
1854000.000000 14 1
1855000.000000 1 6
1855000.000000 19 1
1856000.000000 1 3
1856000.000000 22 1
1857000.000000 1 4
1857000.000000 4 1
1857000.000000 17 1
1858000.000000 1 6
1858000.000000 2 1
1858000.000000 17 1
1859000.000000 1 4
1859000.000000 2 1
1859000.000000 3 1
1859000.000000 16 1
1860000.000000 1 7
1860000.000000 3 2
1860000.000000 12 1
1861000.000000 1 3
1861000.000000 22 1
1862000.000000 1 8
1862000.000000 4 1
1862000.000000 13 1
1863000.000000 1 4
1863000.000000 21 1
1864000.000000 1 4
1864000.000000 21 1
1865000.000000 1 5
1865000.000000 20 1
1866000.000000 1 4
1866000.000000 21 1
1867000.000000 1 5
1867000.000000 2 1
1867000.000000 3 1
1867000.000000 5 1
1867000.000000 10 1
1868000.000000 1 5
1868000.000000 5 1
1868000.000000 15 1
1869000.000000 1 4
1869000.000000 21 1
1870000.000000 1 3
1870000.000000 22 1
1871000.000000 1 3
1871000.000000 6 1
1871000.000000 16 1
1872000.000000 1 3
1872000.000000 3 1
1872000.000000 19 1
1873000.000000 1 4
1873000.000000 2 1
1873000.000000 7 1
1873000.000000 12 1
1874000.000000 1 4
1874000.000000 6 1
1874000.000000 15 1
1875000.000000 1 5
1875000.000000 2 1
1875000.000000 18 1
1876000.000000 1 2
1876000.000000 23 1
1877000.000000 1 4
1877000.000000 2 1
1877000.000000 19 1
1878000.000000 1 2
1878000.000000 23 1
1879000.000000 1 4
1879000.000000 21 1
1880000.000000 1 4
1880000.000000 2 1
1880000.000000 19 1
1881000.000000 1 4
1881000.000000 2 1
1881000.000000 19 1
1882000.000000 1 2
1882000.000000 2 1
1882000.000000 6 1
1882000.000000 15 1
1883000.000000 1 4
1883000.000000 21 1
1884000.000000 1 5
1884000.000000 2 1
1884000.000000 18 1
1885000.000000 1 6
1885000.000000 19 1
1886000.000000 1 5
1886000.000000 2 2
1886000.000000 3 1
1886000.000000 13 1
1887000.000000 1 6
1887000.000000 19 1
1888000.000000 1 4
1888000.000000 21 1
1889000.000000 1 6
1889000.000000 7 1
1889000.000000 12 1
1890000.000000 1 5
1890000.000000 2 1
1890000.000000 18 1
1891000.000000 1 4
1891000.000000 3 1
1891000.000000 18 1
1892000.000000 1 9
1892000.000000 16 1
1893000.000000 1 6
1893000.000000 2 1
1893000.000000 17 1
1894000.000000 1 7
1894000.000000 4 1
1894000.000000 14 1
1895000.000000 1 6
1895000.000000 2 3
1895000.000000 13 1
1896000.000000 1 5
1896000.000000 2 1
1896000.000000 18 1
1897000.000000 1 6
1897000.000000 2 1
1897000.000000 17 1
1898000.000000 1 5
1898000.000000 2 2
1898000.000000 16 1
1899000.000000 1 11
1899000.000000 14 1
1900000.000000 1 7
1900000.000000 2 1
1900000.000000 16 1
1901000.000000 1 3
1901000.000000 2 2
1901000.000000 18 1
1902000.000000 1 6
1902000.000000 19 1
1903000.000000 1 7
1903000.000000 18 1
1904000.000000 1 3
1904000.000000 4 1
1904000.000000 18 1
1905000.000000 1 7
1905000.000000 2 1
1905000.000000 4 1
1905000.000000 12 1
1906000.000000 1 3
1906000.000000 2 2
1906000.000000 18 1
1907000.000000 1 8
1907000.000000 17 1
1908000.000000 1 5
1908000.000000 2 1
1908000.000000 4 1
1908000.000000 14 1
1909000.000000 1 3
1909000.000000 2 3
1909000.000000 16 1
1910000.000000 1 8
1910000.000000 2 1
1910000.000000 15 1
1911000.000000 1 6
1911000.000000 2 1
1911000.000000 17 1
1912000.000000 1 4
1912000.000000 2 3
1912000.000000 6 1
1912000.000000 9 1
1913000.000000 1 3
1913000.000000 2 1
1913000.000000 20 1
1914000.000000 1 5
1914000.000000 3 1
1914000.000000 17 1
1915000.000000 1 6
1915000.000000 4 1
1915000.000000 15 1
1916000.000000 1 7
1916000.000000 3 1
1916000.000000 4 1
1916000.000000 11 1
1917000.000000 1 6
1917000.000000 19 1
1918000.000000 1 5
1918000.000000 2 1
1918000.000000 18 1
1919000.000000 1 3
1919000.000000 22 1
1920000.000000 1 4
1920000.000000 2 2
1920000.000000 17 1
1921000.000000 1 5
1921000.000000 20 1
1922000.000000 1 6
1922000.000000 19 1
1923000.000000 1 4
1923000.000000 3 1
1923000.000000 18 1
1924000.000000 1 2
1924000.000000 2 1
1924000.000000 21 1
1925000.000000 1 6
1925000.000000 2 2
1925000.000000 3 2
1925000.000000 9 1
1926000.000000 1 3
1926000.000000 2 1
1926000.000000 20 1
1927000.000000 1 5
1927000.000000 20 1
1928000.000000 1 4
1928000.000000 21 1
1929000.000000 1 6
1929000.000000 2 1
1929000.000000 17 1
1930000.000000 1 6
1930000.000000 19 1
1931000.000000 1 5
1931000.000000 2 1
1931000.000000 18 1
1932000.000000 1 5
1932000.000000 2 1
1932000.000000 6 1
1932000.000000 12 1
1933000.000000 1 5
1933000.000000 2 3
1933000.000000 14 1
1934000.000000 1 5
1934000.000000 3 1
1934000.000000 7 1
1934000.000000 10 1
1935000.000000 1 3
1935000.000000 2 1
1935000.000000 20 1
1936000.000000 1 7
1936000.000000 18 1
1937000.000000 1 5
1937000.000000 20 1
1938000.000000 1 7
1938000.000000 18 1
1939000.000000 1 3
1939000.000000 10 1
1939000.000000 12 1
1940000.000000 1 6
1940000.000000 19 1
1941000.000000 1 5
1941000.000000 3 1
1941000.000000 17 1
1942000.000000 1 6
1942000.000000 19 1
1943000.000000 1 4
1943000.000000 21 1
1944000.000000 1 3
1944000.000000 22 1
1945000.000000 1 4
1945000.000000 10 1
1945000.000000 11 1
1946000.000000 1 6
1946000.000000 4 1
1946000.000000 15 1
1947000.000000 1 4
1947000.000000 2 1
1947000.000000 19 1
1948000.000000 1 5
1948000.000000 20 1
1949000.000000 1 6
1949000.000000 19 1
1950000.000000 1 5
1950000.000000 20 1
1951000.000000 1 4
1951000.000000 21 1
1952000.000000 1 6
1952000.000000 8 1
1952000.000000 11 1
1953000.000000 1 4
1953000.000000 2 1
1953000.000000 3 1
1953000.000000 4 1
1953000.000000 12 1
1954000.000000 1 8
1954000.000000 2 1
1954000.000000 3 1
1954000.000000 5 1
1954000.000000 7 1
1955000.000000 1 5
1955000.000000 2 1
1955000.000000 18 1
1956000.000000 1 5
1956000.000000 20 1
1957000.000000 1 6
1957000.000000 2 1
1957000.000000 17 1
1958000.000000 1 3
1958000.000000 22 1
1959000.000000 1 3
1959000.000000 3 1
1959000.000000 19 1
1960000.000000 1 5
1960000.000000 2 1
1960000.000000 18 1
1961000.000000 1 2
1961000.000000 2 1
1961000.000000 6 1
1961000.000000 15 1
1962000.000000 1 4
1962000.000000 4 1
1962000.000000 17 1
1963000.000000 1 6
1963000.000000 2 1
1963000.000000 17 1
1964000.000000 1 7
1964000.000000 2 2
1964000.000000 3 3
1964000.000000 5 1
1965000.000000 1 4
1965000.000000 3 3
1965000.000000 12 1
1966000.000000 1 3
1966000.000000 22 1
1967000.000000 1 4
1967000.000000 3 1
1967000.000000 6 1
1967000.000000 12 1
1968000.000000 1 3
1968000.000000 22 1
1969000.000000 1 5
1969000.000000 20 1
1970000.000000 1 6
1970000.000000 19 1
